id,x,y,z,tonn,blockvalue,destination,CU%,process_profit,Profit
3694,30,18,13,16140,62911.21768,1,0.601,75016.21768,62911.21768
3695,30,19,13,16140,62685.12248,1,0.621,74790.12248,62685.12248
3696,30,20,13,16140,78193.89442,1,0.701,90298.89442,78193.89442
3697,30,21,13,15360,-11520,2,0,0,-11520
3698,30,22,13,15360,-11520,2,0,0,-11520
3699,30,23,13,15360,-11520,2,0,0,-11520
3700,30,24,13,15360,-11520,2,0,0,-11520
3701,30,25,13,15360,-11520,2,0,0,-11520
3702,30,26,13,15360,-11520,2,0,0,-11520
3703,30,27,13,15360,-11520,2,0,0,-11520
3704,30,28,13,15360,-11520,2,0,0,-11520
3705,31,8,13,16260,155180.6685,1,0.992,167375.6685,155180.6685
3706,31,9,13,16260,158193.1488,1,1.009,170388.1488,158193.1488
3707,31,10,13,16260,135722.8185,1,0.906,147917.8185,135722.8185
3708,31,11,13,16260,114531.4226,1,0.805,126726.4226,114531.4226
3709,31,12,13,16260,97344.53865,1,0.722,109539.5387,97344.53865
3710,31,13,13,16260,82591.781,1,0.65,94786.781,82591.781
3711,31,14,13,16140,112110.2518,1,0.742,124215.2518,112110.2518
3712,31,15,13,16140,118787.6628,1,0.773,130892.6628,118787.6628
3713,31,16,13,16140,111161.6586,1,0.754,123266.6586,111161.6586
3714,31,17,13,16140,87388.65785,1,0.678,99493.65785,87388.65785
3715,31,18,13,16140,59651.23297,1,0.589,71756.23297,59651.23297
3716,31,19,13,16140,61262.69975,1,0.614,73367.69975,61262.69975
3717,31,20,13,15360,-11520,2,0,0,-11520
3718,31,21,13,15360,-11520,2,0,0,-11520
3719,31,22,13,15360,-11520,2,0,0,-11520
3720,31,23,13,15360,-11520,2,0,0,-11520
3721,31,24,13,15360,-11520,2,0,0,-11520
3722,31,25,13,15360,-11520,2,0,0,-11520
3723,31,26,13,15360,-11520,2,0,0,-11520
3724,31,27,13,15360,-11520,2,0,0,-11520
3725,31,28,13,15360,-11520,2,0,0,-11520
3726,32,8,13,16260,158901.3096,1,1.009,171096.3096,158901.3096
3727,32,9,13,16260,162057.2413,1,1.026,174252.2413,162057.2413
3728,32,10,13,16260,135437.4317,1,0.905,147632.4317,135437.4317
3729,32,11,13,16260,112532.1988,1,0.798,124727.1988,112532.1988
3730,32,12,13,16260,93773.41325,1,0.708,105968.4133,93773.41325
3731,32,13,13,16260,75872.30419,1,0.622,88067.30419,75872.30419
3732,32,14,13,16260,66134.28278,1,0.575,78329.28278,66134.28278
3733,32,15,13,16140,113406.8354,1,0.754,125511.8354,113406.8354
3734,32,16,13,16140,104646.2038,1,0.731,116751.2038,104646.2038
3735,32,17,13,16140,81720.03524,1,0.657,93825.03524,81720.03524
3736,32,18,13,16140,57095.68767,1,0.578,69200.68767,57095.68767
3737,32,19,13,15360,-11520,2,0,0,-11520
3738,32,20,13,15360,-11520,2,0,0,-11520
3739,32,21,13,15360,-11520,2,0,0,-11520
3740,32,22,13,15360,-11520,2,0,0,-11520
3741,32,23,13,15360,-11520,2,0,0,-11520
3742,32,24,13,15360,-11520,2,0,0,-11520
3743,32,25,13,15360,-11520,2,0,0,-11520
3744,32,26,13,15360,-11520,2,0,0,-11520
3745,32,27,13,15360,-11520,2,0,0,-11520
3746,32,28,13,12000,-9000,2,0,0,-9000
3747,33,8,13,16260,158187.0845,1,1.007,170382.0845,158187.0845
3748,33,9,13,16260,161343.0163,1,1.024,173538.0163,161343.0163
3749,33,10,13,16260,133864.014,1,0.898,146059.014,133864.014
3750,33,11,13,16260,110389.5236,1,0.789,122584.5236,110389.5236
3751,33,12,13,16260,90918.029,1,0.698,103113.029,90918.029
3752,33,13,13,16260,72157.72734,1,0.607,84352.72734,72157.72734
3753,33,14,13,16260,61275.12653,1,0.556,73470.12653,61275.12653
3754,33,15,13,16140,88059.98989,1,0.667,100164.9899,88059.98989
3755,33,16,13,16140,74766.86802,1,0.628,86871.86802,74766.86802
3756,33,17,13,16140,62038.80255,1,0.59,74143.80255,62038.80255
3757,33,18,13,15360,-11520,2,0,0,-11520
3758,33,19,13,15360,-11520,2,0,0,-11520
3759,33,20,13,15360,-11520,2,0,0,-11520
3760,33,21,13,15360,-11520,2,0,0,-11520
3761,33,22,13,15360,-11520,2,0,0,-11520
3762,33,23,13,15360,-11520,2,0,0,-11520
3763,33,24,13,15360,-11520,2,0,0,-11520
3764,33,25,13,15360,-11520,2,0,0,-11520
3765,33,26,13,15360,-11520,2,0,0,-11520
3766,33,27,13,15360,-11520,2,0,0,-11520
3767,33,28,13,12000,-9000,2,0,0,-9000
3768,34,8,13,16260,150463.4476,1,0.973,162658.4476,150463.4476
3769,34,9,13,16260,154048.2176,1,0.992,166243.2176,154048.2176
3770,34,10,13,16260,129861.0182,1,0.881,142056.0182,129861.0182
3771,34,11,13,16260,108533.7512,1,0.782,120728.7512,108533.7512
3772,34,12,13,16260,89207.22416,1,0.692,101402.2242,89207.22416
3773,34,13,13,16260,71451.08261,1,0.607,83646.08261,71451.08261
3774,34,14,13,16260,61999.96409,1,0.562,74194.96409,61999.96409
3775,34,15,13,16140,88217.43146,1,0.673,100322.4315,88217.43146
3776,34,16,13,16140,75349.98299,1,0.636,87454.98299,75349.98299
3777,34,17,13,16140,63330.87156,1,0.601,75435.87156,63330.87156
3778,34,18,13,15360,-11520,2,0,0,-11520
3779,34,19,13,15360,-11520,2,0,0,-11520
3780,34,20,13,15360,-11520,2,0,0,-11520
3781,34,21,13,15360,-11520,2,0,0,-11520
3782,34,22,13,15360,-11520,2,0,0,-11520
3783,34,23,13,15360,-11520,2,0,0,-11520
3784,34,24,13,15360,-11520,2,0,0,-11520
3785,34,25,13,15360,-11520,2,0,0,-11520
3786,34,26,13,15360,-11520,2,0,0,-11520
3787,34,27,13,15360,-11520,2,0,0,-11520
3788,34,28,13,12000,-9000,2,0,0,-9000
3789,34,29,13,12000,-9000,2,0,0,-9000
3790,35,8,13,16260,138303.4284,1,0.919,150498.4284,138303.4284
3791,35,9,13,16260,142603.9396,1,0.941,154798.9396,142603.9396
3792,35,10,13,16260,124141.1533,1,0.857,136336.1533,124141.1533
3793,35,11,13,16260,105676.8509,1,0.771,117871.8509,105676.8509
3794,35,12,13,16260,88070.22509,1,0.69,100265.2251,88070.22509
3795,35,13,13,16260,73178.5642,1,0.619,85373.5642,73178.5642
3796,35,14,13,16260,65445.83087,1,0.582,77640.83087,65445.83087
3797,35,15,13,16140,89374.63211,1,0.686,101479.6321,89374.63211
3798,35,16,13,16140,76928.3424,1,0.649,89033.3424,76928.3424
3799,35,17,13,16140,65048.61398,1,0.614,77153.61398,65048.61398
3800,35,18,13,15360,-11520,2,0,0,-11520
3801,35,19,13,15360,-11520,2,0,0,-11520
3802,35,20,13,15360,-11520,2,0,0,-11520
3803,35,21,13,15360,-11520,2,0,0,-11520
3804,35,22,13,15360,-11520,2,0,0,-11520
3805,35,23,13,15360,-11520,2,0,0,-11520
3806,35,24,13,15360,-11520,2,0,0,-11520
3807,35,25,13,15360,-11520,2,0,0,-11520
3808,35,26,13,15360,-11520,2,0,0,-11520
3809,35,27,13,15360,-11520,2,0,0,-11520
3810,35,28,13,15360,-11520,2,0,0,-11520
3811,35,29,13,12000,-9000,2,0,0,-9000
3812,36,8,13,16260,123706.2507,1,0.853,135901.2507,123706.2507
3813,36,9,13,16260,129870.1146,1,0.884,142065.1146,129870.1146
3814,36,10,13,16260,118422.8044,1,0.833,130617.8044,118422.8044
3815,36,11,13,16260,102533.0477,1,0.759,114728.0477,102533.0477
3816,36,12,13,16260,85500.22766,1,0.68,97695.22766,85500.22766
3817,36,13,13,16260,75188.40048,1,0.63,87383.40048,75188.40048
3818,36,14,13,16140,98450.14683,1,0.722,110555.1468,98450.14683
3819,36,15,13,16140,91381.67469,1,0.702,103486.6747,91381.67469
3820,36,16,13,16140,80489.66631,1,0.669,92594.66631,80489.66631
3821,36,17,13,16140,69599.16282,1,0.636,81704.16282,69599.16282
3822,36,18,13,16140,60688.61406,1,0.609,72793.61406,60688.61406
3823,36,19,13,15360,-11520,2,0,0,-11520
3824,36,20,13,15360,-11520,2,0,0,-11520
3825,36,21,13,15360,-11520,2,0,0,-11520
3826,36,22,13,15360,-11520,2,0,0,-11520
3827,36,23,13,15360,-11520,2,0,0,-11520
3828,36,24,13,15360,-11520,2,0,0,-11520
3829,36,25,13,15360,-11520,2,0,0,-11520
3830,36,26,13,15360,-11520,2,0,0,-11520
3831,36,27,13,15360,-11520,2,0,0,-11520
3832,36,28,13,15360,-11520,2,0,0,-11520
3833,36,29,13,15360,-11520,2,0,0,-11520
3834,36,30,13,15360,-11520,2,0,0,-11520
3835,37,8,13,16260,109681.3628,1,0.789,121876.3628,109681.3628
3836,37,9,13,16260,115558.3238,1,0.819,127753.3238,115558.3238
3837,37,10,13,16260,111126.4897,1,0.8,123321.4897,111126.4897
3838,37,11,13,16260,100391.8885,1,0.751,112586.8885,100391.8885
3839,37,12,13,16260,87795.45076,1,0.693,99990.45076,87795.45076
3840,37,13,13,16260,80779.97464,1,0.66,92974.97464,80779.97464
3841,37,14,13,16140,99319.5522,1,0.732,111424.5522,99319.5522
3842,37,15,13,16140,91260.35025,1,0.709,103365.3503,91260.35025
3843,37,16,13,16140,81075.79104,1,0.678,93180.79104,81075.79104
3844,37,17,13,16140,69756.60438,1,0.642,81861.60438,69756.60438
3845,37,18,13,16140,59994.70882,1,0.612,72099.70882,59994.70882
3846,37,19,13,15360,-11520,2,0,0,-11520
3847,37,20,13,15360,-11520,2,0,0,-11520
3848,37,21,13,15360,-11520,2,0,0,-11520
3849,37,22,13,15360,-11520,2,0,0,-11520
3850,37,23,13,15360,-11520,2,0,0,-11520
3851,37,24,13,15360,-11520,2,0,0,-11520
3852,37,25,13,15360,-11520,2,0,0,-11520
3853,37,26,13,15360,-11520,2,0,0,-11520
3854,37,27,13,15360,-11520,2,0,0,-11520
3855,37,28,13,15360,-11520,2,0,0,-11520
3856,37,29,13,15360,-11520,2,0,0,-11520
3857,37,30,13,15360,-11520,2,0,0,-11520
3858,38,8,13,16260,95941.86166,1,0.726,108136.8617,95941.86166
3859,38,9,13,16260,102963.402,1,0.761,115158.402,102963.402
3860,38,10,13,16260,103398.3046,1,0.765,115593.3046,103398.3046
3861,38,11,13,16260,98679.56764,1,0.745,110874.5676,98679.56764
3862,38,12,13,16260,91665.60759,1,0.712,103860.6076,91665.60759
3863,38,13,13,16140,98889.36415,1,0.729,110994.3642,98889.36415
3864,38,14,13,16140,97348.62674,1,0.73,109453.6267,97348.62674
3865,38,15,13,16140,90713.3524,1,0.714,102818.3524,90713.3524
3866,38,16,13,16140,81093.8496,1,0.685,93198.8496,81093.8496
3867,38,17,13,16140,70195.82171,1,0.649,82300.82171,70195.82171
3868,38,18,13,16140,59579.56957,1,0.614,71684.56957,59579.56957
3869,38,19,13,15360,-11520,2,0,0,-11520
3870,38,20,13,15360,-11520,2,0,0,-11520
3871,38,21,13,15360,-11520,2,0,0,-11520
3872,38,22,13,15360,-11520,2,0,0,-11520
3873,38,23,13,15360,-11520,2,0,0,-11520
3874,38,24,13,15360,-11520,2,0,0,-11520
3875,38,25,13,15360,-11520,2,0,0,-11520
3876,38,26,13,15360,-11520,2,0,0,-11520
3877,38,27,13,15360,-11520,2,0,0,-11520
3878,38,28,13,15360,-11520,2,0,0,-11520
3879,38,29,13,15360,-11520,2,0,0,-11520
3880,38,30,13,15360,-11520,2,0,0,-11520
3881,38,31,13,15360,-11520,2,0,0,-11520
3882,39,8,13,16260,84345.03577,1,0.671,96540.03577,84345.03577
3883,39,9,13,16260,91940.38193,1,0.71,104135.3819,91940.38193
3884,39,10,13,16260,96671.24743,1,0.734,108866.2474,96671.24743
3885,39,11,13,16260,98107.27793,1,0.742,110302.2779,98107.27793
3886,39,12,13,16260,95105.4101,1,0.73,107300.4101,95105.4101
3887,39,13,13,16140,97213.75838,1,0.732,109318.7584,97213.75838
3888,39,14,13,16140,95532.13308,1,0.732,107637.1331,95532.13308
3889,39,15,13,16140,89171.11011,1,0.715,101276.1101,89171.11011
3890,39,16,13,16140,80681.72012,1,0.688,92786.72012,80681.72012
3891,39,17,13,16140,69923.07522,1,0.652,82028.07522,69923.07522
3892,39,18,13,16140,60438.44078,1,0.62,72543.44078,60438.44078
3893,39,19,13,15360,-11520,2,0,0,-11520
3894,39,20,13,15360,-11520,2,0,0,-11520
3895,39,21,13,15360,-11520,2,0,0,-11520
3896,39,22,13,15360,-11520,2,0,0,-11520
3897,39,23,13,15360,-11520,2,0,0,-11520
3898,39,24,13,15360,-11520,2,0,0,-11520
3899,39,25,13,15360,-11520,2,0,0,-11520
3900,39,26,13,15360,-11520,2,0,0,-11520
3901,39,27,13,15360,-11520,2,0,0,-11520
3902,39,28,13,15360,-11520,2,0,0,-11520
3903,39,29,13,15360,-11520,2,0,0,-11520
3904,39,30,13,15360,-11520,2,0,0,-11520
3905,39,31,13,15360,-11520,2,0,0,-11520
3906,39,32,13,15360,-11520,2,0,0,-11520
3907,40,8,13,16260,76033.94846,1,0.63,88228.94846,76033.94846
3908,40,9,13,16260,84775.3901,1,0.674,96970.3901,84775.3901
3909,40,10,13,16260,92802.60666,1,0.715,104997.6067,92802.60666
3910,40,11,13,16260,98681.08371,1,0.746,110876.0837,98681.08371
3911,40,12,13,16260,98401.76116,1,0.747,110596.7612,98401.76116
3912,40,13,13,16140,93259.86842,1,0.722,105364.8684,93259.86842
3913,40,14,13,16140,91722.14077,1,0.724,103827.1408,91722.14077
3914,40,15,13,16140,87483.4653,1,0.713,99588.4653,87483.4653
3915,40,16,13,16140,79272.8413,1,0.686,91377.8413,79272.8413
3916,40,17,13,16140,70071.48751,1,0.655,82176.48751,70071.48751
3917,40,18,13,15360,-11520,2,0,0,-11520
3918,40,19,13,15360,-11520,2,0,0,-11520
3919,40,20,13,15360,-11520,2,0,0,-11520
3920,40,21,13,15360,-11520,2,0,0,-11520
3921,40,22,13,15360,-11520,2,0,0,-11520
3922,40,23,13,15360,-11520,2,0,0,-11520
3923,40,24,13,15360,-11520,2,0,0,-11520
3924,40,25,13,15360,-11520,2,0,0,-11520
3925,40,26,13,15360,-11520,2,0,0,-11520
3926,40,27,13,15360,-11520,2,0,0,-11520
3927,40,28,13,15360,-11520,2,0,0,-11520
3928,40,29,13,15360,-11520,2,0,0,-11520
3929,40,30,13,15360,-11520,2,0,0,-11520
3930,40,31,13,15360,-11520,2,0,0,-11520
3931,40,32,13,15360,-11520,2,0,0,-11520
3932,40,33,13,15360,-11520,2,0,0,-11520
3933,41,7,13,16380,-12285,2,0.017,0,-12285
3934,41,8,13,16260,65865.57272,1,0.581,78060.57272,65865.57272
3935,41,9,13,16260,79186.84808,1,0.645,91381.84808,79186.84808
3936,41,10,13,16260,90510.4157,1,0.703,102705.4157,90510.4157
3937,41,11,13,16260,100257.5335,1,0.753,112452.5335,100257.5335
3938,41,12,13,16140,94509.80079,1,0.718,106614.8008,94509.80079
3939,41,13,13,16140,89304.47359,1,0.712,101409.4736,89304.47359
3940,41,14,13,16140,87909.1387,1,0.715,100014.1387,87909.1387
3941,41,15,13,16140,84803.58579,1,0.708,96908.58579,84803.58579
3942,41,16,13,16140,76732.3448,1,0.68,88837.3448,76732.3448
3943,41,17,13,15360,-11520,2,0,0,-11520
3944,41,18,13,15360,-11520,2,0,0,-11520
3945,41,19,13,15360,-11520,2,0,0,-11520
3946,41,20,13,15360,-11520,2,0,0,-11520
3947,41,21,13,15360,-11520,2,0,0,-11520
3948,41,22,13,15360,-11520,2,0,0,-11520
3949,41,23,13,15360,-11520,2,0,0,-11520
3950,41,24,13,15360,-11520,2,0,0,-11520
3951,41,25,13,15360,-11520,2,0,0,-11520
3952,41,26,13,15360,-11520,2,0,0,-11520
3953,41,27,13,15360,-11520,2,0,0,-11520
3954,41,28,13,15360,-11520,2,0,0,-11520
3955,41,29,13,15360,-11520,2,0,0,-11520
3956,41,30,13,15360,-11520,2,0,0,-11520
3957,41,31,13,15360,-11520,2,0,0,-11520
3958,41,32,13,15360,-11520,2,0,0,-11520
3959,41,33,13,16380,-12285,2,0,0,-12285
3960,42,7,13,16380,-12285,2,0.019,0,-12285
3961,42,8,13,16380,-12285,2,0.018,0,-12285
3962,42,9,13,16260,74747.43367,1,0.624,86942.43367,74747.43367
3963,42,10,13,16260,88935.48196,1,0.696,101130.482,88935.48196
3964,42,11,13,16260,100831.3393,1,0.757,113026.3393,100831.3393
3965,42,12,13,16140,94091.65179,1,0.718,106196.6518,94091.65179
3966,42,13,13,16140,85205.18112,1,0.701,97310.18112,85205.18112
3967,42,14,13,16140,83953.74387,1,0.705,96058.74387,83953.74387
3968,42,15,13,16140,84246.05379,1,0.709,96351.05379,84246.05379
3969,42,16,13,16140,78731.86298,1,0.693,90836.86298,78731.86298
3970,42,17,13,15360,-11520,2,0,0,-11520
3971,42,18,13,15360,-11520,2,0,0,-11520
3972,42,19,13,15360,-11520,2,0,0,-11520
3973,42,20,13,15360,-11520,2,0,0,-11520
3974,42,21,13,15360,-11520,2,0,0,-11520
3975,42,22,13,15360,-11520,2,0,0,-11520
3976,42,23,13,15360,-11520,2,0,0,-11520
3977,42,24,13,15360,-11520,2,0,0,-11520
3978,42,25,13,15360,-11520,2,0,0,-11520
3979,42,26,13,15360,-11520,2,0,0,-11520
3980,42,27,13,15360,-11520,2,0,0,-11520
3981,42,28,13,15360,-11520,2,0,0,-11520
3982,42,29,13,15360,-11520,2,0,0,-11520
3983,42,30,13,15360,-11520,2,0,0,-11520
3984,42,31,13,15360,-11520,2,0,0,-11520
3985,42,32,13,16380,-12285,2,0,0,-12285
3986,42,33,13,16380,-12285,2,0,0,-12285
3987,42,34,13,16380,-12285,2,0,0,-12285
3988,42,35,13,16380,-12285,2,0,0,-12285
3989,42,36,13,16380,-12285,2,0,0,-12285
3990,43,7,13,16380,-12285,2,0.019,0,-12285
3991,43,8,13,16380,-12285,2,0.018,0,-12285
3992,43,9,13,16260,71739.50156,1,0.61,83934.50156,71739.50156
3993,43,10,13,16260,87789.38648,1,0.69,99984.38648,87789.38648
3994,43,11,13,16140,107531.6811,1,0.76,119636.6811,107531.6811
3995,43,12,13,16140,92975.0829,1,0.721,105080.0829,92975.0829
3996,43,13,13,16140,81249.78628,1,0.69,93354.78628,81249.78628
3997,43,14,13,16140,83265.85814,1,0.71,95370.85814,83265.85814
3998,43,15,13,16140,86678.76977,1,0.726,98783.76977,86678.76977
3999,43,16,13,15360,-11520,2,0,0,-11520
4000,43,17,13,15360,-11520,2,0,0,-11520
4001,43,18,13,15360,-11520,2,0,0,-11520
4002,43,19,13,15360,-11520,2,0,0,-11520
4003,43,20,13,15360,-11520,2,0,0,-11520
4004,43,21,13,15360,-11520,2,0,0,-11520
4005,43,22,13,15360,-11520,2,0,0,-11520
4006,43,23,13,15360,-11520,2,0,0,-11520
4007,43,24,13,15360,-11520,2,0,0,-11520
4008,43,25,13,15360,-11520,2,0,0,-11520
4009,43,26,13,15360,-11520,2,0,0,-11520
4010,43,27,13,15360,-11520,2,0,0,-11520
4011,43,28,13,15360,-11520,2,0,0,-11520
4012,43,29,13,15360,-11520,2,0,0,-11520
4013,43,30,13,15360,-11520,2,0,0,-11520
4014,43,31,13,16380,-12285,2,0,0,-12285
4015,43,32,13,16380,-12285,2,0,0,-12285
4016,43,33,13,16380,-12285,2,0,0,-12285
4017,43,34,13,16380,-12285,2,0,0,-12285
4018,43,35,13,16380,-12285,2,0,0,-12285
4019,43,36,13,16380,-12285,2,0,0,-12285
4020,44,7,13,16380,-12285,2,0.018,0,-12285
4021,44,8,13,16380,-12285,2,0.018,0,-12285
4022,44,9,13,16260,70306.5032,1,0.602,82501.5032,70306.5032
4023,44,10,13,16140,95633.89408,1,0.718,107738.8941,95633.89408
4024,44,11,13,16140,109146.1576,1,0.786,121251.1576,109146.1576
4025,44,12,13,16140,98984.1716,1,0.764,111089.1716,98984.1716
4026,44,13,13,16140,89803.88612,1,0.741,101908.8861,89803.88612
4027,44,14,13,15360,-11520,2,0,0,-11520
4028,44,15,13,15360,-11520,2,0,0,-11520
4029,44,16,13,15360,-11520,2,0,0,-11520
4030,44,17,13,15360,-11520,2,0,0,-11520
4031,44,18,13,15360,-11520,2,0,0,-11520
4032,44,19,13,15360,-11520,2,0,0,-11520
4033,44,20,13,15360,-11520,2,0,0,-11520
4034,44,21,13,15360,-11520,2,0,0,-11520
4035,44,22,13,15360,-11520,2,0,0,-11520
4036,44,23,13,15360,-11520,2,0,0,-11520
4037,44,24,13,15360,-11520,2,0,0,-11520
4038,44,25,13,15360,-11520,2,0,0,-11520
4039,44,26,13,15360,-11520,2,0,0,-11520
4040,44,27,13,15360,-11520,2,0,0,-11520
4041,44,28,13,15360,-11520,2,0,0,-11520
4042,44,29,13,15360,-11520,2,0,0,-11520
4043,44,30,13,15360,-11520,2,0,0,-11520
4044,44,31,13,16380,-12285,2,0,0,-12285
4045,44,32,13,16380,-12285,2,0,0,-12285
4046,44,33,13,16380,-12285,2,0,0,-12285
4047,44,34,13,16380,-12285,2,0,0,-12285
4048,44,35,13,16380,-12285,2,0,0,-12285
4049,44,36,13,16380,-12285,2,0,0,-12285
4050,45,7,13,16380,-12285,2,0.02,0,-12285
4051,45,8,13,16380,-12285,2,0.018,0,-12285
4052,45,9,13,16140,98366.44439,1,0.743,110471.4444,98366.44439
4053,45,10,13,16140,106487.3464,1,0.789,118592.3464,106487.3464
4054,45,11,13,16140,113050.9574,1,0.829,125155.9574,113050.9574
4055,45,12,13,16140,108553.0793,1,0.826,120658.0793,108553.0793
4056,45,13,13,16140,101202.8314,1,0.806,113307.8314,101202.8314
4057,45,14,13,15360,-11520,2,0,0,-11520
4058,45,15,13,15360,-11520,2,0,0,-11520
4059,45,16,13,15360,-11520,2,0,0,-11520
4060,45,17,13,15360,-11520,2,0,0,-11520
4061,45,18,13,15360,-11520,2,0,0,-11520
4062,45,19,13,15360,-11520,2,0,0,-11520
4063,45,20,13,15360,-11520,2,0,0,-11520
4064,45,21,13,15360,-11520,2,0,0,-11520
4065,45,22,13,15360,-11520,2,0,0,-11520
4066,45,23,13,15360,-11520,2,0,0,-11520
4067,45,24,13,15360,-11520,2,0,0,-11520
4068,45,25,13,15360,-11520,2,0,0,-11520
4069,45,26,13,15360,-11520,2,0,0,-11520
4070,45,27,13,15360,-11520,2,0,0,-11520
4071,45,28,13,15360,-11520,2,0,0,-11520
4072,45,29,13,15360,-11520,2,0,0,-11520
4073,45,30,13,15360,-11520,2,0,0,-11520
4074,45,31,13,16380,-12285,2,0,0,-12285
4075,45,32,13,16380,-12285,2,0,0,-12285
4076,45,33,13,16380,-12285,2,0,0,-12285
4077,45,34,13,16380,-12285,2,0,0,-12285
4078,45,35,13,16380,-12285,2,0,0,-12285
4079,45,36,13,16380,-12285,2,0,0,-12285
4080,45,37,13,16380,-12285,2,0,0,-12285
4081,45,38,13,16380,-12285,2,0,0,-12285
4082,46,7,13,16380,-12285,2,0.02,0,-12285
4083,46,8,13,16380,-12285,2,0.02,0,-12285
4084,46,9,13,16380,-12285,2,0.02,0,-12285
4085,46,10,13,16140,118484.4555,1,0.867,130589.4555,118484.4555
4086,46,11,13,16140,120938.2398,1,0.893,133043.2398,120938.2398
4087,46,12,13,16140,119121.7461,1,0.895,131226.7461,119121.7461
4088,46,13,13,15360,-11520,2,0,0,-11520
4089,46,14,13,15360,-11520,2,0,0,-11520
4090,46,15,13,15360,-11520,2,0,0,-11520
4091,46,16,13,15360,-11520,2,0,0,-11520
4092,46,17,13,15360,-11520,2,0,0,-11520
4093,46,18,13,15360,-11520,2,0,0,-11520
4094,46,19,13,15360,-11520,2,0,0,-11520
4095,46,20,13,15360,-11520,2,0,0,-11520
4096,46,21,13,15360,-11520,2,0,0,-11520
4097,46,22,13,15360,-11520,2,0,0,-11520
4098,46,23,13,15360,-11520,2,0,0,-11520
4099,46,24,13,15360,-11520,2,0,0,-11520
4100,46,25,13,15360,-11520,2,0,0,-11520
4101,46,26,13,15360,-11520,2,0,0,-11520
4102,46,27,13,15360,-11520,2,0,0,-11520
4103,46,28,13,15360,-11520,2,0,0,-11520
4104,46,29,13,15360,-11520,2,0,0,-11520
4105,46,30,13,15360,-11520,2,0,0,-11520
4106,46,31,13,16380,-12285,2,0,0,-12285
4107,46,32,13,16380,-12285,2,0,0,-12285
4108,46,33,13,16380,-12285,2,0,0,-12285
4109,46,34,13,16380,-12285,2,0,0,-12285
4110,46,35,13,16380,-12285,2,0,0,-12285
4111,46,36,13,16380,-12285,2,0,0,-12285
4112,46,37,13,16380,-12285,2,0,0,-12285
4113,46,38,13,16380,-12285,2,0,0,-12285
4114,46,39,13,16380,-12285,2,0,0,-12285
4115,47,7,13,16380,-12285,2,0.02,0,-12285
4116,47,8,13,16380,-12285,2,0.019,0,-12285
4117,47,9,13,16380,-12285,2,0.019,0,-12285
4118,47,10,13,16140,131189.0137,1,0.948,143294.0137,131189.0137
4119,47,11,13,16140,130388.8328,1,0.963,142493.8328,130388.8328
4120,47,12,13,16140,129546.5153,1,0.963,141651.5153,129546.5153
4121,47,13,13,15360,-11520,2,0,0,-11520
4122,47,14,13,15360,-11520,2,0,0,-11520
4123,47,15,13,15360,-11520,2,0,0,-11520
4124,47,16,13,15360,-11520,2,0,0,-11520
4125,47,17,13,15360,-11520,2,0,0,-11520
4126,47,18,13,15360,-11520,2,0,0,-11520
4127,47,19,13,15360,-11520,2,0,0,-11520
4128,47,20,13,15360,-11520,2,0,0,-11520
4129,47,21,13,15360,-11520,2,0,0,-11520
4130,47,22,13,15360,-11520,2,0,0,-11520
4131,47,23,13,15360,-11520,2,0,0,-11520
4132,47,24,13,15360,-11520,2,0,0,-11520
4133,47,25,13,15360,-11520,2,0,0,-11520
4134,47,26,13,15360,-11520,2,0,0,-11520
4135,47,27,13,15360,-11520,2,0,0,-11520
4136,47,28,13,15360,-11520,2,0,0,-11520
4137,47,29,13,15360,-11520,2,0,0,-11520
4138,47,30,13,15360,-11520,2,0,0,-11520
4139,47,31,13,16380,-12285,2,0,0,-12285
